hotel,is_canceled,lead_time,arrival_date_week,arrival_date_month,arrival_date_year,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,id,booking_difficulty_score,total_bookings,arrival_date,kids,is_single,group_size,total_nights,long_stay
City Hotel,0,101,12,3,2016,16,0.1626564263654708,2.864418741174751,1,0,0,PRT,CORPORATE,CORPORATE,0,0,0,A,1,No Deposit,213.0,40.0,0.0,Transient-Party,85.07,0,0,85562,1.9249909312766214,0,2016-3-16,0,1,1,3.0270751675402217,0
City Hotel,0,225,41,10,2015,5,0.2434465245110795,2.146340130117657,1,2,0,PRT,ONLINE TA,DIRECT,0,0,0,A,1,No Deposit,9.0,40.0,0.0,Transient,140.92,0,1,78192,1.9249909312766214,0,2015-10-5,2,0,3,2.3897866546287365,0
Resort Hotel,0,206,27,6,2016,27,0.2268788711599111,1.8227241433824692,2,2,1,UNKNOWN,OFFLINE TA/TO,TA/TO,0,0,0,C,0,No Deposit,196.0,40.0,3.741685759709261,Transient,60.03,1,1,25541,1.9249909312766214,0,2016-6-27,3,0,5,2.0496030145423805,0
Resort Hotel,0,211,22,6,2017,1,0.0,2.870931115873227,2,0,0,UNAVAILABLE,DIRECT,DIRECT,0,0,0,A,0,No Deposit,250.0,40.0,5.201146615611513,Transient,39.56,1,1,37009,1.5162017644637946,0,2017-6-1,0,0,2,2.870931115873227,0
City Hotel,0,205,30,7,2017,28,0.9752733479009364,1.920523554988196,2,2,0,MISSING,ONLINE TA,TA/TO,0,0,0,F,1,No Deposit,9.0,40.0,0.0,Transient,135.05,0,0,117171,1.9249909312766214,0,2017-7-28,2,0,4,2.8957969028891326,0
City Hotel,0,99,47,11,2016,17,0.2759201888315184,0.0303447138926281,2,0,0,MISSING,ONLINE TA,TA/TO,0,0,0,D,0,No Deposit,9.0,40.0,7.592773334294923,Transient,18.94,0,1,101881,1.072730545703538,0,2016-11-17,0,0,2,0.3062649027241465,0
Resort Hotel,0,101,44,10,2016,28,0.0,0.7240558886331689,2,0,0,PRT,ONLINE TA,DIRECT,0,0,0,A,0,No Deposit,250.0,40.0,5.07019290307389,Transient,73.46,0,0,29514,1.2560057577132266,0,2016-10-28,0,0,2,0.7240558886331689,0
City Hotel,1,48,11,3,2017,16,1.5715485456054634,2.570862932816011,2,0,0,DEU,ONLINE TA,TA/TO,0,0,0,A,0,No Deposit,9.0,40.0,24.419589812574195,Transient,91.27,0,0,64808,2.528848397468129,0,2017-3-16,0,0,2,4.142411478421474,0
City Hotel,1,101,50,12,2016,6,0.0,3.199016024124507,2,0,0,ITA,ONLINE TA,TA/TO,0,0,0,A,0,No Deposit,9.0,40.0,0.0,Transient,82.86,0,0,102815,1.1931889519742764,0,2016-12-6,0,0,2,3.199016024124507,0
Resort Hotel,0,68,9,3,2017,2,0.6258910821217096,3.130462773872024,2,0,0,GBR,GROUPS,CORPORATE,0,0,0,D,0,No Deposit,9.0,223.0,0.0,Transient-Party,41.73,0,0,33911,1.9249909312766214,0,2017-3-2,0,0,2,3.7563538559937335,0
City Hotel,0,92,22,5,2017,29,0.5494866632016925,2.779836188526925,1,0,0,PRT,COMPLEMENTARY,DIRECT,1,0,13,E,0,No Deposit,9.0,45.0,0.0,Transient,84.71,0,2,81495,1.9249909312766214,13,2017-5-29,0,1,1,3.3293228517286177,0
City Hotel,0,60,7,2,2016,8,0.9569198822314096,1.1155776721485555,2,0,0,FRA,ONLINE TA,TA/TO,0,0,0,A,0,No Deposit,9.0,40.0,0.0,Transient,85.41,1,1,47123,1.6196456730448685,0,2016-2-8,0,0,2,2.0724975543799653,0
Resort Hotel,0,89,53,12,2016,30,0.0,1.663619665882932,2,0,0,UNKNOWN,DIRECT,TA/TO,0,0,0,A,0,No Deposit,9.0,40.0,0.0,Transient-Party,227.9,0,1,31583,2.388820828124607,0,2016-12-30,0,0,2,1.663619665882932,0
City Hotel,1,101,35,8,2015,24,1.164456413296899,3.031065238693298,2,0,0,PRT,ONLINE TA,TA/TO,0,1,0,A,0,Non Refund,1.0,40.0,1.7499779751956022,Transient-Party,30.21,0,0,75339,0.0994814889529926,1,2015-8-24,0,0,2,4.195521651990197,0
Resort Hotel,1,101,18,5,2017,2,0.0,3.0763934236817185,2,2,0,AUT,ONLINE TA,TA/TO,0,0,0,C,0,No Deposit,240.0,40.0,0.0,Transient,153.69,0,1,11304,2.1257323096398397,0,2017-5-2,2,0,4,3.0763934236817185,0
Resort Hotel,0,128,18,4,2016,25,1.3386594858743497,1.5447859082093234,1,0,0,PRT,OFFLINE TA/TO,TA/TO,0,0,0,A,2,No Deposit,104.0,40.0,0.0,Transient,10.61,0,0,23637,1.9249909312766214,0,2016-4-25,0,1,1,2.8834453940836733,0
Resort Hotel,1,101,21,5,2016,19,0.0,6.91139808711888,1,0,0,UNAVAILABLE,CORPORATE,CORPORATE,0,1,3,A,0,No Deposit,9.0,82.0,0.0,Transient,77.62,0,0,13877,0.1628189273112119,4,2016-5-19,0,1,1,6.91139808711888,0
Resort Hotel,1,193,7,2,2017,15,0.0,0.0,2,0,0,UNAVAILABLE,ONLINE TA,TA/TO,0,0,0,A,0,No Deposit,242.0,40.0,2.909041922674176,Transient,147.12,0,1,10135,0.2111806567077516,0,2017-2-15,0,0,2,0.0,0
City Hotel,0,152,21,5,2017,25,0.2690411128636154,6.004078244493394,2,0,0,DEU,ONLINE TA,TA/TO,0,0,0,A,0,No Deposit,7.0,40.0,0.0,Transient,100.14,0,1,112766,0.2769361742050319,0,2017-5-25,0,0,2,6.273119357357009,0
City Hotel,0,81,9,2,2016,22,1.465195482738423,5.882130217512335,2,0,0,ESP,OFFLINE TA/TO,TA/TO,0,0,0,D,1,No Deposit,83.0,40.0,0.0,Transient,219.93,0,0,84347,1.9035020498344344,0,2016-2-22,0,0,2,7.347325700250758,1
City Hotel,1,80,3,1,2016,15,1.0672831946331098,4.51736026893058,2,1,0,OMN,ONLINE TA,TA/TO,0,0,0,A,0,No Deposit,9.0,40.0,5.884435888495892,Transient-Party,62.63,0,0,46690,1.0103143844421725,0,2016-1-15,1,0,3,5.58464346356369,0
Resort Hotel,0,118,25,6,2017,23,0.4609603438353343,0.7042582196920626,2,0,0,PRT,UNKNOWN,TA/TO,0,0,0,A,0,No Deposit,240.0,40.0,4.704608641518642,Transient,100.67,0,1,37612,2.464268665570599,0,2017-6-23,0,0,2,1.1652185635273968,0
City Hotel,1,101,11,3,2017,16,0.0,0.0,2,0,0,GBR,ONLINE TA,TA/TO,0,0,0,A,0,No Deposit,9.0,40.0,3.023346528615694,Transient,95.25,0,1,64805,1.1814723847846549,0,2017-3-16,0,0,2,0.0,0
City Hotel,1,176,27,6,2016,26,1.1115564956910915,4.213074053550266,2,0,0,FRA,ONLINE TA,TA/TO,0,0,0,A,0,No Deposit,9.0,40.0,14.868276388384269,Transient,73.34,0,0,53616,2.4399575508126614,0,2016-6-26,0,0,2,5.324630549241357,0
City Hotel,1,0,21,5,2017,25,0.0,3.1455452570610447,2,0,0,FRA,ONLINE TA,TA/TO,0,0,0,A,0,No Deposit,9.0,40.0,2.7602866647453275,Transient,63.15,0,1,69105,1.5472262718876504,0,2017-5-25,0,0,2,3.1455452570610447,0
City Hotel,0,139,35,8,2017,27,1.5184369084970242,1.9368386039031908,1,0,0,CHN,DIRECT,DIRECT,0,0,0,A,0,No Deposit,9.0,40.0,19.752124754391613,Transient,59.74,0,0,119047,1.9249909312766214,0,2017-8-27,0,1,1,3.455275512400215,0
Resort Hotel,0,194,16,4,2017,19,0.0,4.787557516906705,2,0,0,IRL,OFFLINE TA/TO,TA/TO,0,0,0,A,1,No Deposit,177.0,40.0,0.0,Transient,68.13,0,1,35396,0.4235535977800301,0,2017-4-19,0,0,2,4.787557516906705,0
Resort Hotel,1,112,36,8,2016,29,1.7333702258618904,1.8297875858539088,2,0,0,UNKNOWN,ONLINE TA,TA/TO,0,0,0,A,0,No Deposit,240.0,40.0,0.0,Transient,59.78,0,0,7835,1.9249909312766214,0,2016-8-29,0,0,2,3.563157811715799,0
City Hotel,0,158,34,8,2017,26,1.4813746223368305,4.652251260414438,2,0,0,AUS,GROUPS,TA/TO,0,0,0,A,0,No Deposit,229.0,40.0,0.0,Transient-Party,107.49,0,1,119056,2.380978456795647,0,2017-8-26,0,0,2,6.133625882751269,0
City Hotel,0,101,41,10,2015,5,0.9121334891528218,2.045209835946068,1,0,0,PRT,GROUPS,TA/TO,0,0,0,A,0,Non Refund,29.0,40.0,0.563231891703005,Transient,23.38,0,0,44433,1.9249909312766214,0,2015-10-5,0,1,1,2.95734332509889,0
City Hotel,1,241,37,9,2015,12,1.527709482570526,4.49234828293507,2,0,0,PRT,GROUPS,TA/TO,0,1,0,A,0,No Deposit,1.0,40.0,0.3182677330440278,Transient-Party,157.2,0,0,74295,3.0861987584102315,1,2015-9-12,0,0,2,6.020057765505596,0
City Hotel,0,37,17,4,2016,21,0.0,5.581952516570283,3,0,0,UNAVAILABLE,ONLINE TA,TA/TO,0,0,0,D,0,No Deposit,9.0,40.0,0.0,Transient,99.65,0,2,87656,1.9249909312766214,0,2016-4-21,0,0,3,5.581952516570283,0
City Hotel,0,18,13,3,2016,24,0.5242251429090011,5.235502088309029,2,0,0,ESP,ONLINE TA,TA/TO,0,0,0,A,0,No Deposit,9.0,40.0,2.0687451143323727,Transient-Party,137.89,1,1,86057,1.4554175836256726,0,2016-3-24,0,0,2,5.75972723121803,0
City Hotel,1,353,13,3,2016,20,2.706342607422994,2.946595296755122,2,0,0,PRT,OFFLINE TA/TO,TA/TO,0,0,0,A,0,Non Refund,3.0,40.0,0.0,Transient,169.04,0,0,48296,1.773082601749461,0,2016-3-20,0,0,2,5.652937904178116,0
Resort Hotel,0,115,41,10,2015,8,2.0401776082262244,0.50304448527827,2,0,0,UNKNOWN,ONLINE TA,TA/TO,0,0,0,A,0,No Deposit,314.0,40.0,0.0,Transient-Party,194.73,0,1,2283,1.3546402010882197,0,2015-10-8,0,0,2,2.5432220935044945,0
Resort Hotel,1,12,24,6,2016,8,1.2591921959036072,0.954482584953521,2,0,0,UNAVAILABLE,ONLINE TA,TA/TO,0,0,0,A,0,No Deposit,240.0,40.0,10.342946576089544,Transient,54.63,0,0,6406,1.8587182064540813,0,2016-6-8,0,0,2,2.2136747808571284,0
Resort Hotel,1,31,33,8,2015,15,1.7716629158847597,1.352452793158884,2,1,0,UNKNOWN,DIRECT,TA/TO,0,0,0,C,0,No Deposit,9.0,40.0,0.0,Transient,139.49,0,0,1147,2.375904425926203,0,2015-8-15,1,0,3,3.1241157090436436,0
Resort Hotel,1,205,11,3,2017,13,0.2487117083141738,4.212902866624375,1,0,0,PRT,GROUPS,TA/TO,0,0,0,A,0,No Deposit,66.0,40.0,4.943459799353187,Transient-Party,65.0,0,0,10538,1.1030310071319192,0,2017-3-13,0,1,1,4.461614574938548,0
City Hotel,0,63,23,5,2016,29,2.211928846130327,2.4700671224516597,2,1,0,UNKNOWN,ONLINE TA,TA/TO,0,0,0,A,0,No Deposit,11.0,40.0,10.626843184714048,Transient,98.86,0,1,52059,2.522908391084173,0,2016-5-29,1,0,3,4.681995968581987,0
City Hotel,0,101,8,2,2017,22,0.1387715405338713,1.9221855264142425,2,0,0,UNKNOWN,ONLINE TA,TA/TO,0,0,0,D,0,No Deposit,9.0,40.0,1.5467794087930444,Transient,135.97,0,1,106379,1.7477634007916625,0,2017-2-22,0,0,2,2.060957066948114,0
City Hotel,0,226,39,9,2015,20,2.68812132018394,4.258531539144913,1,0,0,MISSING,ONLINE TA,TA/TO,0,0,0,A,0,No Deposit,7.0,40.0,0.0,Transient,124.72,0,1,43572,1.9249909312766214,0,2015-9-20,0,1,1,6.946652859328854,0
Resort Hotel,0,15,33,8,2015,13,0.6567759158619879,1.6675603809132764,2,1,1,RUS,ONLINE TA,TA/TO,0,0,0,C,0,No Deposit,242.0,40.0,1.3099368141236198,Transient,89.3,0,2,1082,2.397232970874709,0,2015-8-13,2,0,4,2.3243362967752645,0
City Hotel,1,130,30,7,2015,21,0.0,1.073717937658497,2,0,0,PRT,ONLINE TA,TA/TO,0,1,0,A,0,No Deposit,1.0,40.0,4.5934778503163445,Transient,126.24,0,0,76283,2.221241173895087,1,2015-7-21,0,0,2,1.073717937658497,0
City Hotel,0,230,11,3,2016,11,0.1609301922059158,0.0,1,0,0,PRT,CORPORATE,TA/TO,0,0,0,A,1,No Deposit,9.0,215.0,0.0,Transient-Party,90.53,0,0,85272,0.5232934468291511,0,2016-3-11,0,1,1,0.1609301922059158,0
City Hotel,0,5,4,1,2016,19,0.0,1.897454725775123,1,0,0,GRC,OFFLINE TA/TO,TA/TO,0,0,0,A,1,No Deposit,19.0,40.0,59.86415930301812,Transient-Party,126.81,0,0,46779,7.431514804406147,0,2016-1-19,0,1,1,1.897454725775123,0
Resort Hotel,0,170,23,6,2016,4,1.3801259235300056,4.696655700344009,3,1,0,UNAVAILABLE,ONLINE TA,TA/TO,0,0,0,H,0,No Deposit,240.0,40.0,7.348693186253363,Transient,97.44,1,0,24856,1.8429003792566636,0,2016-6-4,1,0,4,6.076781623874015,0
City Hotel,0,30,30,7,2017,29,1.9040771201727649,4.742922669395264,2,0,0,UNKNOWN,OFFLINE TA/TO,TA/TO,0,0,0,A,0,No Deposit,85.0,40.0,0.0,Transient,121.89,0,0,117273,1.9249909312766214,0,2017-7-29,0,0,2,6.646999789568029,0
Resort Hotel,0,101,45,11,2015,2,3.054731995711848,0.0,1,0,0,AUT,CORPORATE,CORPORATE,0,0,0,A,2,No Deposit,185.0,281.0,0.0,Transient-Party,61.28,0,0,18229,1.9249909312766214,0,2015-11-2,0,1,1,3.054731995711848,0
Resort Hotel,1,234,40,9,2016,30,1.5945919776189303,0.0,1,0,0,CN,ONLINE TA,TA/TO,0,0,0,A,3,No Deposit,240.0,40.0,0.0,Transient,69.78,0,2,8475,0.4891297755140474,0,2016-9-30,0,1,1,1.5945919776189303,0
City Hotel,1,96,7,2,2017,16,1.3478117182382383,1.2276908037163696,2,1,0,NLD,ONLINE TA,TA/TO,0,0,0,A,0,No Deposit,9.0,40.0,2.9880953394813674,Transient,93.01,0,0,63649,2.4956557590082684,0,2017-2-16,1,0,3,2.5755025219546077,0
City Hotel,1,51,8,2,2016,17,0.4435030389540864,1.5101766533931142,2,0,0,PRT,GROUPS,TA/TO,0,1,0,A,0,Non Refund,37.0,40.0,0.0,Transient,74.78,0,0,82855,1.9249909312766214,1,2016-2-17,0,0,2,1.9536796923472006,0
City Hotel,0,160,35,8,2015,29,1.1130504114685107,6.02079359582954,2,0,0,PRT,ONLINE TA,TA/TO,0,0,0,A,0,No Deposit,9.0,40.0,0.0,Contract,194.87,0,2,41981,2.560979412694492,0,2015-8-29,0,0,2,7.13384400729805,1
City Hotel,0,149,20,5,2017,14,2.7804341591032653,2.22295631493696,1,0,0,USA,GROUPS,CORPORATE,0,0,0,A,1,No Deposit,9.0,169.0,15.287135484480189,Transient-Party,121.12,0,0,111852,1.74752941674303,0,2017-5-14,0,1,1,5.003390474040225,0
City Hotel,1,169,26,6,2016,24,0.0,2.055251248654557,1,0,0,PRT,OFFLINE TA/TO,TA/TO,0,0,0,A,0,No Deposit,34.0,40.0,20.315858569564508,Transient-Party,145.55,0,0,53562,4.728703892730208,0,2016-6-24,0,1,1,2.055251248654557,0
Resort Hotel,1,112,34,8,2015,22,1.8782945966753264,0.6139083546298693,2,1,0,PRT,DIRECT,DIRECT,0,0,0,D,1,No Deposit,9.0,40.0,0.0,Transient,78.1,1,1,1286,1.9249909312766214,0,2015-8-22,1,0,3,2.4922029513051958,0
Resort Hotel,0,344,33,8,2016,10,0.2164912997732443,2.423543634275656,2,0,0,MAR,ONLINE TA,TA/TO,0,0,0,A,0,No Deposit,240.0,40.0,0.0,Transient,52.32,0,1,26848,0.1466842850003689,0,2016-8-10,0,0,2,2.6400349340489004,0
City Hotel,1,50,8,2,2016,20,0.0,2.4959924547544494,2,0,0,UNKNOWN,ONLINE TA,TA/TO,0,0,0,B,0,No Deposit,7.0,40.0,0.0,Transient,173.74,0,0,47408,1.94922490158206,0,2016-2-20,0,0,2,2.4959924547544494,0
City Hotel,0,273,50,12,2016,7,0.8066946458020572,0.271055524058209,2,0,0,MISSING,ONLINE TA,TA/TO,0,0,0,A,0,No Deposit,42.0,40.0,0.0,Transient,149.77,0,0,103082,0.8532701829511471,0,2016-12-7,0,0,2,1.0777501698602663,0
City Hotel,1,101,28,7,2016,7,0.4020517348036214,4.057465004961342,2,0,0,PRT,ONLINE TA,TA/TO,0,0,0,D,0,No Deposit,8.0,40.0,0.0,Transient,165.39,0,0,54169,1.398645929014562,0,2016-7-7,0,0,2,4.459516739764964,0
City Hotel,1,101,49,12,2016,2,0.0,1.50864305443622,3,0,0,FRA,ONLINE TA,TA/TO,0,0,0,D,0,No Deposit,9.0,40.0,0.0,Transient,50.02,0,0,61115,0.4310348677530359,0,2016-12-2,0,0,3,1.50864305443622,0
City Hotel,0,254,21,5,2016,20,1.8844966693339005,3.127482133337796,2,0,0,DEU,OFFLINE TA/TO,TA/TO,0,0,0,A,0,No Deposit,21.0,40.0,12.1024271510921,Transient-Party,178.9,0,1,89707,2.6996132743661847,0,2016-5-20,0,0,2,5.011978802671696,0
City Hotel,0,101,38,9,2015,16,0.0,2.2146710169424586,2,0,0,PRT,ONLINE TA,TA/TO,0,0,0,A,0,No Deposit,9.0,40.0,0.0,Transient,45.28,0,0,77336,2.4277174418161027,0,2015-9-16,0,0,2,2.2146710169424586,0
City Hotel,1,101,42,10,2016,14,0.7814456143296499,4.791792861974866,1,0,0,UNAVAILABLE,OFFLINE TA/TO,TA/TO,0,0,0,A,0,No Deposit,77.0,40.0,2.045108188027985,Transient-Party,160.36,0,0,99592,2.632516762305364,0,2016-10-14,0,1,1,5.573238476304516,0
Resort Hotel,0,101,48,11,2016,26,0.6533253569099797,2.1154434294085505,1,0,0,PRT,DIRECT,TA/TO,0,0,0,A,0,No Deposit,250.0,40.0,0.9138759134886584,Transient,67.37,0,0,30600,2.4409432062694965,0,2016-11-26,0,1,1,2.76876878631853,0
City Hotel,0,101,6,2,2016,6,1.7785598789597623,3.1903881013304853,2,0,0,ITA,ONLINE TA,TA/TO,0,0,0,A,0,No Deposit,9.0,40.0,17.10460582839117,Transient-Party,86.63,0,1,47085,2.8939717682002364,0,2016-2-6,0,0,2,4.968947980290247,0
City Hotel,0,39,13,3,2017,26,2.421168580581135,6.417598789765464,2,0,0,ITA,ONLINE TA,TA/TO,0,0,0,A,0,No Deposit,7.0,40.0,8.34795146129089,Transient,76.46,0,0,108630,1.8583233844456517,0,2017-3-26,0,0,2,8.838767370346599,1
City Hotel,0,141,49,12,2015,3,0.1510676140560182,5.9222849143148935,2,0,0,SGP,OFFLINE TA/TO,TA/TO,0,0,0,A,0,No Deposit,151.0,40.0,4.245325262879405,Transient-Party,91.82,0,0,81171,2.3804245575491585,0,2015-12-3,0,0,2,6.073352528370911,0
City Hotel,0,70,27,7,2017,4,0.0,2.735718445086146,2,0,0,UNAVAILABLE,ONLINE TA,TA/TO,0,0,0,A,0,No Deposit,6.0,40.0,0.0,Transient-Party,82.7,0,0,115464,0.2936573004019559,0,2017-7-4,0,0,2,2.735718445086146,0
City Hotel,1,78,9,2,2017,28,0.0,1.5954639273104418,2,0,0,GBR,OFFLINE TA/TO,TA/TO,0,0,0,A,0,No Deposit,22.0,40.0,4.161032013329121,Transient,101.37,0,1,106810,1.5331414003762789,0,2017-2-28,0,0,2,1.5954639273104418,0
City Hotel,1,230,30,7,2015,23,0.8176813610039996,2.4798063422233234,2,0,0,PRT,GROUPS,TA/TO,1,1,0,A,0,No Deposit,1.0,40.0,6.564709600946361,Transient-Party,79.78,0,0,73778,2.4386078506556808,1,2015-7-23,0,0,2,3.297487703227323,0
City Hotel,0,162,11,3,2016,8,0.0,1.639833692461835,1,0,0,PRT,ONLINE TA,TA/TO,0,0,0,D,0,No Deposit,9.0,180.0,0.0,Transient,45.84,1,0,85076,1.9249909312766214,0,2016-3-8,0,1,1,1.639833692461835,0
City Hotel,1,110,26,6,2016,23,0.3315433614116987,1.0408685012795122,2,0,0,PRT,GROUPS,TA/TO,0,0,0,A,0,Non Refund,1.0,40.0,0.0,Transient,108.82,0,0,53536,1.4904847580269711,0,2016-6-23,0,0,2,1.372411862691211,0
Resort Hotel,0,62,36,8,2016,28,1.6349717378640023,4.617468785714203,2,0,0,PRT,ONLINE TA,TA/TO,0,0,0,A,0,No Deposit,240.0,40.0,6.054802088218853,Transient,177.22,0,1,7827,1.1248906436444972,0,2016-8-28,0,0,2,6.252440523578205,0
Resort Hotel,0,101,35,8,2016,21,1.4397991262854228,1.6476961096700165,1,1,0,PRT,DIRECT,DIRECT,0,0,0,A,0,No Deposit,9.0,40.0,20.724670176058183,Transient,91.37,0,1,27159,5.463258087669065,0,2016-8-21,1,0,2,3.0874952359554393,0
City Hotel,0,230,27,6,2016,27,0.9775528562981703,0.3199825446205558,2,0,0,DEU,OFFLINE TA/TO,TA/TO,0,0,0,A,0,No Deposit,28.0,40.0,10.242860003138365,Transient,81.58,0,0,92152,1.5245161962815938,0,2016-6-27,0,0,2,1.297535400918726,0
City Hotel,0,110,42,10,2016,9,1.9892030399173029,3.9953696673863632,2,0,0,UNAVAILABLE,OFFLINE TA/TO,TA/TO,0,0,0,A,0,No Deposit,28.0,40.0,0.0,Transient,177.57,0,0,99317,0.5248107723274908,0,2016-10-9,0,0,2,5.984572707303666,0
City Hotel,1,143,48,11,2016,21,1.4357717296535697,0.3860303418119236,2,0,0,ITA,ONLINE TA,TA/TO,0,0,0,A,0,No Deposit,9.0,40.0,0.0,Transient,67.47,0,0,60783,1.9249909312766214,0,2016-11-21,0,0,2,1.8218020714654932,0
City Hotel,0,48,15,4,2016,3,2.2103478443067472,3.2957411341144223,2,0,0,DEU,ONLINE TA,TA/TO,0,0,0,A,1,No Deposit,10.0,40.0,16.57779523352612,Transient,158.32,0,0,86709,4.786430085811018,0,2016-4-3,0,0,2,5.50608897842117,0
Resort Hotel,0,29,18,5,2017,3,0.0,2.317321385643224,2,0,0,GBR,OFFLINE TA/TO,TA/TO,0,0,0,D,2,No Deposit,251.0,40.0,0.0,Transient-Party,122.41,0,1,35877,4.6824802079701495,0,2017-5-3,0,0,2,2.317321385643224,0
City Hotel,1,72,42,10,2016,13,0.6072897441356709,5.897329928271727,2,0,0,UNKNOWN,OFFLINE TA/TO,TA/TO,0,0,0,A,0,No Deposit,56.0,40.0,6.742668781399007,Transient-Party,130.16,0,0,58551,1.1308443462665965,0,2016-10-13,0,0,2,6.504619672407398,0
City Hotel,1,149,14,4,2017,3,1.2539095935774724,2.4671630948019896,2,0,0,UNAVAILABLE,ONLINE TA,TA/TO,0,0,0,A,2,No Deposit,9.0,40.0,0.0,Transient,136.2,0,0,65412,1.0831635898591152,0,2017-4-3,0,0,2,3.7210726883794623,0
City Hotel,0,178,31,8,2015,1,2.447462015490655,0.0,2,0,0,ITA,OFFLINE TA/TO,TA/TO,0,0,0,B,1,No Deposit,17.0,40.0,0.0,Transient-Party,137.49,0,0,40562,1.0420603171130358,0,2015-8-1,0,0,2,2.447462015490655,0
Resort Hotel,1,28,41,10,2015,4,1.847733511098471,2.802976376957879,2,0,0,UNKNOWN,OFFLINE TA/TO,TA/TO,0,26,0,A,0,Non Refund,208.0,40.0,1.2863564620354595,Transient,136.1,0,0,14780,14.87632917635646,26,2015-10-4,0,0,2,4.650709888056349,0
Resort Hotel,0,199,29,7,2016,14,1.791525195058394,4.592084266947307,2,0,0,MISSING,UNKNOWN,DIRECT,0,0,0,F,0,No Deposit,9.0,40.0,1.511427814102038,Transient,70.49,0,0,26028,2.1629503606188893,0,2016-7-14,0,0,2,6.383609462005701,0
City Hotel,1,101,25,6,2017,23,0.5140532437802867,6.513958525659112,2,0,0,PRT,GROUPS,TA/TO,0,0,0,A,0,Non Refund,20.0,40.0,10.875583954143773,Transient,105.9,0,0,70859,4.003771966055476,0,2017-6-23,0,0,2,7.028011769439399,1
City Hotel,0,101,14,3,2016,27,2.5224691127496217,0.0,2,0,0,PRT,OFFLINE TA/TO,TA/TO,0,0,0,A,0,No Deposit,26.0,40.0,6.525824860348281,Transient-Party,90.77,0,1,86225,2.023138188092397,0,2016-3-27,0,0,2,2.5224691127496217,0
City Hotel,0,79,40,9,2016,25,1.8592325239079412,3.729796637555964,2,0,0,FRA,UNKNOWN,TA/TO,0,0,0,D,0,No Deposit,9.0,40.0,0.0081051828094365,Transient,65.53,0,1,98377,0.3079707915399909,0,2016-9-25,0,0,2,5.589029161463905,0
City Hotel,0,101,14,4,2017,2,1.6332928343893296,1.858836882174108,1,0,0,FRA,DIRECT,TA/TO,0,0,0,A,0,No Deposit,14.0,40.0,6.711403817698212,Transient,112.86,0,0,109123,2.440986231750169,0,2017-4-2,0,1,1,3.4921297165634373,0
Resort Hotel,0,101,19,5,2016,1,1.6682313567413456,1.345969949383472,1,0,0,PRT,ONLINE TA,CORPORATE,0,0,0,A,0,No Deposit,9.0,337.0,1.4553832311541324,Transient,102.41,0,0,23854,2.1451317035273187,0,2016-5-1,0,1,1,3.014201306124818,0
Resort Hotel,1,44,37,9,2016,4,2.094075427178073,11.87336320836819,2,0,0,PRT,OFFLINE TA/TO,TA/TO,0,0,0,D,0,No Deposit,147.0,40.0,6.331283997870528,Transient,36.95,0,0,7951,1.9249909312766214,0,2016-9-4,0,0,2,13.967438635546262,1
Resort Hotel,0,101,17,4,2017,23,2.039535613383586,10.86898013607592,2,0,0,IRL,ONLINE TA,DIRECT,1,0,1,F,0,No Deposit,250.0,40.0,8.53445903987381,Transient,52.66,0,1,23364,1.2704966277590817,1,2017-4-23,0,0,2,12.908515749459507,1
Resort Hotel,0,35,52,12,2016,22,1.814638506339213,2.723045035203736,2,0,0,UNKNOWN,ONLINE TA,TA/TO,0,0,0,E,0,No Deposit,240.0,40.0,0.0,Transient,58.43,1,1,31382,1.9249909312766214,0,2016-12-22,0,0,2,4.537683541542949,0
City Hotel,0,296,26,6,2017,29,1.2386302443596915,4.150538915263018,3,0,0,POL,ONLINE TA,TA/TO,0,0,0,D,0,No Deposit,9.0,40.0,0.0,Transient,191.08,0,1,115219,1.273923776326555,0,2017-6-29,0,0,3,5.38916915962271,0
Resort Hotel,0,21,26,6,2017,25,3.157482222275472,2.8062691751291227,2,0,0,GBR,OFFLINE TA/TO,TA/TO,0,0,0,A,1,No Deposit,243.0,40.0,3.675912943030621,Contract,100.26,0,0,37884,2.359729554451681,0,2017-6-25,0,0,2,5.963751397404595,0
City Hotel,1,304,17,4,2016,19,0.3085475820013157,5.880182203718745,1,0,0,UNKNOWN,OFFLINE TA/TO,TA/TO,0,0,0,A,0,Non Refund,119.0,40.0,5.73936411061848,Transient,112.95,0,0,49800,1.5086241367842756,0,2016-4-19,0,1,1,6.18872978572006,0
Resort Hotel,1,101,20,5,2016,8,1.5728970189262377,0.0385677424136243,2,2,0,PRT,ONLINE TA,TA/TO,0,0,0,G,1,No Deposit,240.0,40.0,3.241870451970105,Transient,40.43,0,0,5660,0.1720881601001893,0,2016-5-8,2,0,4,1.611464761339862,0
City Hotel,1,19,43,10,2015,19,1.0072379966644711,0.8339928079825509,2,0,0,UNAVAILABLE,GROUPS,TA/TO,0,1,0,A,0,Non Refund,1.0,40.0,0.0,Transient,150.81,0,0,74779,0.4778843439445699,1,2015-10-19,0,0,2,1.841230804647022,0
