hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,id,booking_difficulty_score,total_nights,total_guests,adr_per_person,cancellation_ratio_prev_bookings,is_direct_booking
Resort Hotel,0,106.52493249853804,2017,May,2017,22,2.866636801341111,2.6811202763478623,2,0.0,0,HB,UNAVAILABLE,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,243.0,0.0,-19.153297239970183,Contract,96.6022810662793,0,0,36863,-0.8981269167044829,5.547757077688973,2.0,48.30114053313965,0.0,0
Resort Hotel,1,106.52493249853804,2017,September,2016,21,0.6489958208368878,5.068959269308163,2,0.0,0,BB,CN,UNAVAILABLE,TA/TO,0,0,0,A,0,No Deposit,96.0,0.0,-3.022640188423784,Transient-Party,150.31939262056042,0,1,8307,1.025190700874067,5.71795509014505,2.0,75.15969631028021,0.0,0
City Hotel,0,150.092267528615,2017,September,2016,26,0.8533200089410191,1.1080088953030969,2,0.0,0,BB,GBR,UNAVAILABLE,TA/TO,0,0,0,D,0,No Deposit,7.0,0.0,5.52297980484826,Transient,74.37227362475213,0,1,98467,2.3611835810663777,1.961328904244116,2.0,37.18613681237606,0.0,0
City Hotel,0,78.61035572122371,2017,April,2016,13,-0.1990746112274605,2.902756407866423,2,0.0,0,BB,IRL,UNKNOWN,Direct,0,0,0,D,0,No Deposit,14.0,0.0,3.187884487515764,Transient,160.52701358339314,0,0,49421,1.3456034464576463,2.7036817966389624,2.0,80.26350679169657,0.0,0
Resort Hotel,0,106.52493249853804,2017,July,2015,8,0.0477808990913745,2.3538372066070585,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,0,No Deposit,250.0,0.0,-1.692866111903842,Transient,200.75570624021955,0,0,15392,2.1803258703708304,2.401618105698433,2.0,100.37785312010978,0.0,0
City Hotel,1,73.46682985384487,2017,October,2016,13,-0.0192008854135872,1.2382130457888505,2,0.0,0,BB,MISSING,UNAVAILABLE,TA/TO,0,0,0,A,0,No Deposit,56.0,0.0,-2.773854395945208,Transient-Party,134.1573542401186,0,0,58593,0.5713520750197724,1.2190121603752633,2.0,67.0786771200593,0.0,0
City Hotel,0,10.69350856610531,2017,November,2015,27,0.973244525259645,3.740463753211281,2,0.0,0,UNKNOWN,PRT,Groups,TA/TO,0,0,0,A,0,No Deposit,1.0,0.0,-0.3470322936965452,Transient-Party,0.4268568770926627,0,0,45925,0.8806081677279226,4.713708278470926,2.0,0.21342843854633134,0.0,0
City Hotel,1,178.65879090722447,2017,June,2017,8,-1.047245365051249,5.779230472706939,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,19.0,0.0,-5.7492194510117445,Transient,15.632914290104113,0,0,70014,0.6167417337934986,4.73198510765569,2.0,7.816457145052056,0.0,0
City Hotel,0,309.2324546924653,2017,April,2016,15,1.2837673526875153,4.474383826913453,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,7.0,0.0,0.3856031022930763,Transient,150.446516963956,0,1,87335,1.5094249978829462,5.758151179600969,2.0,75.223258481978,0.0,0
City Hotel,0,29.64913289334564,2017,April,2016,2,2.0424597847032198,4.576294231047907,2,0.0,0,BB,DEU,MISSING,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,8.984819667269553,Transient-Party,237.84832019466643,0,1,86519,3.36970608638897,6.618754015751127,2.0,118.92416009733321,0.0,0
Resort Hotel,0,106.52493249853804,2017,October,2015,31,0.4293233940082152,-0.1740673356604913,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,240.0,0.0,0.0538678632472596,Transient,93.96841566665331,0,0,2808,2.134624120585469,0.2552560583477239,2.0,46.98420783332666,0.0,0
City Hotel,1,107.99023340219595,2017,August,2016,2,1.1948690179405368,2.630018947002781,2,0.0,0,BB,PRT,UNAVAILABLE,TA/TO,0,0,0,A,0,No Deposit,85.0,0.0,0.8697110834610807,Transient,34.3500946569781,0,0,55015,2.9510889402960907,3.8248879649433176,2.0,17.17504732848905,0.0,0
City Hotel,1,114.97192280515956,2017,December,2016,27,0.4697065612046173,2.816653132079981,2,0.0,0,UNKNOWN,FRA,UNKNOWN,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,-8.150896662937372,Transient,66.55192417467669,0,0,61851,0.6601021029294403,3.286359693284598,2.0,33.27596208733834,0.0,0
Resort Hotel,0,141.2021899923389,2017,July,2017,15,1.8636777763160275,1.8852577958004373,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,D,0,No Deposit,241.0,0.0,-4.941407677148847,Transient,127.51627549343289,0,0,38431,-1.6182855467497894,3.7489355721164648,2.0,63.75813774671644,0.0,0
City Hotel,1,69.99483971555534,2017,June,2016,12,2.314729382918739,0.4814438288207013,2,0.0,0,BB,UNKNOWN,Online TA,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,1.9176342631874588,Transient,118.57109442439324,0,0,52837,0.3878174555903376,2.7961732117394407,2.0,59.28554721219662,0.0,0
City Hotel,0,150.78655029436828,2017,October,2015,15,1.007834150443654,0.9414589304271536,2,0.0,0,HB,MISSING,MISSING,TA/TO,0,0,0,A,0,No Deposit,1.0,0.0,-3.4199179135595146,Transient-Party,109.0775632910059,0,0,78902,1.461244870530447,1.9492930808708078,2.0,54.53878164550295,0.0,0
City Hotel,0,106.52493249853804,2017,August,2015,24,0.8350476820640887,3.288131680251491,2,0.0,0,UNAVAILABLE,ESP,Groups,TA/TO,0,0,0,A,0,No Deposit,1.0,0.0,-9.185380499978846,Transient-Party,163.44041098343118,0,0,41804,1.760710163979336,4.12317936231558,2.0,81.72020549171559,0.0,0
City Hotel,1,106.52493249853804,2017,December,2016,7,1.0887844080533404,3.1680230987433053,2,0.0,0,SC,AGO,UNAVAILABLE,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,-0.1063069202243265,Transient,65.739236670319,0,0,61317,0.8284607295636043,4.256807506796646,2.0,32.8696183351595,0.0,0
City Hotel,0,64.48434896673817,2017,May,2016,26,0.6292216807978173,3.3335754580400594,2,0.0,0,BB,AUT,Groups,TA/TO,0,0,0,A,0,No Deposit,30.0,0.0,0.6552127068431145,Transient-Party,87.4676087271041,0,0,51936,-0.3269503082498551,3.9627971388378764,2.0,43.73380436355205,0.0,0
City Hotel,1,106.52493249853804,2017,April,2017,21,0.2108341722589277,2.437156031370122,2,0.0,0,BB,MISSING,Direct,Direct,0,0,0,F,0,No Deposit,14.0,0.0,-3.293529136100335,Transient,116.51395568937498,0,0,110152,1.7633135174114103,2.6479902036290497,2.0,58.25697784468749,0.0,0
City Hotel,0,314.16582190844974,2017,November,2016,14,2.238760831478098,2.4122851142459245,2,0.0,0,BB,FRA,UNKNOWN,TA/TO,0,0,0,D,0,No Deposit,7.0,0.0,6.426589319255992,Transient,17.002794469024245,0,1,101950,0.0373899392497268,4.6510459457240225,2.0,8.501397234512122,0.0,0
City Hotel,1,113.696859424803,2017,June,2017,1,-0.0328334194144453,2.686778221646927,2,0.0,0,BB,UNKNOWN,Direct,Direct,0,0,0,A,0,No Deposit,14.0,0.0,7.408235570432524,Transient,148.9435501882186,0,2,69517,2.6585919731103704,2.6539448022324814,2.0,74.4717750941093,0.0,0
City Hotel,1,16.984548710748008,2017,April,2017,26,-0.8367711343404227,4.864286761036067,2,0.0,0,BB,PRT,UNKNOWN,TA/TO,0,0,0,A,0,Non Refund,29.0,0.0,-4.173517881648551,Transient,4.417873212751985,0,0,66793,-0.4852038432904439,4.027515626695644,2.0,2.2089366063759925,0.0,0
City Hotel,1,106.52493249853804,2017,September,2016,12,0.6053018821442303,1.0903594414519848,2,0.0,0,BB,NLD,UNKNOWN,Direct,0,0,0,A,0,No Deposit,14.0,0.0,-2.5151531990969533,Transient,77.41662137041389,0,0,56730,1.2285523136929342,1.695661323596215,2.0,38.708310685206946,0.0,0
City Hotel,0,106.52493249853804,2017,November,2016,20,2.053397690073299,4.079524932803216,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,0,No Deposit,7.0,0.0,2.693636324822546,Transient,116.69211603991084,0,1,102371,2.7968147925744637,6.1329226228765155,2.0,58.34605801995542,0.0,0
City Hotel,0,106.52493249853804,2017,July,2016,8,1.2574137073537637,1.922295304399676,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,2.4279831464482085,Transient,3.837671731512941,0,1,92735,0.9684159358609364,3.17970901175344,2.0,1.9188358657564706,0.0,0
Resort Hotel,0,106.52493249853804,2017,April,2017,18,0.6272792769116144,1.5426290813187475,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,0,No Deposit,5.0,0.0,-18.02472268873249,Transient-Party,152.79106931443118,0,0,35334,-1.369493425720175,2.169908358230362,2.0,76.39553465721559,0.0,0
City Hotel,0,74.81841234970845,2017,February,2017,27,1.1786212838868872,2.881166030121804,2,0.0,0,UNAVAILABLE,MISSING,Offline TA/TO,MISSING,0,0,0,A,0,No Deposit,85.0,0.0,-0.9538651606210288,Transient,70.95869771888351,0,0,106781,0.8461083055462176,4.059787314008691,2.0,35.47934885944176,0.0,0
Resort Hotel,0,106.52493249853804,2017,June,2017,11,1.1078296410196726,1.539311672819621,2,0.0,0,BB,GBR,UNAVAILABLE,TA/TO,0,0,0,A,0,No Deposit,243.0,0.0,0.2370921944308327,Contract,65.51249911806367,0,1,37432,0.0018664460866504,2.6471413138392936,2.0,32.756249559031836,0.0,0
City Hotel,1,106.52493249853804,2017,June,2017,2,0.5898273479334752,1.2102555978426897,2,0.0,0,BB,PRT,UNKNOWN,UNAVAILABLE,0,0,0,A,0,No Deposit,9.0,0.0,-2.679852564704997,Transient,97.17596121944231,0,0,69582,1.0905957608560284,1.800082945776165,2.0,48.58798060972116,0.0,0
City Hotel,0,173.9970139803413,2017,June,2016,13,1.0671231596709845,1.3859404471907193,2,0.0,0,BB,MISSING,Online TA,TA/TO,0,0,0,A,0,No Deposit,155.0,0.0,-3.2355797661926875,Transient,2.3956849562103244,0,1,91033,-1.905379770081605,2.4530636068617038,2.0,1.1978424781051622,0.0,0
City Hotel,0,160.57650873181004,2017,February,2016,20,2.395467062063146,2.864366299796172,2,0.0,0,BB,MISSING,Online TA,UNAVAILABLE,0,0,0,D,0,No Deposit,9.0,0.0,-3.9022605859675226,Transient,47.01059263167196,0,1,47419,1.1742108079798317,5.259833361859318,2.0,23.50529631583598,0.0,0
City Hotel,1,31.441610713227558,2017,February,2017,17,-0.4906558756337413,0.9513793958577836,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,19.0,0.0,9.197134468407768,Transient,97.31091829945562,0,0,63687,1.0469665368981405,0.46072352022404234,2.0,48.65545914972781,0.0,0
City Hotel,0,106.52493249853804,2017,August,2015,7,-0.2001848855573083,1.5317806036167874,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,0,No Deposit,1.0,0.0,13.77509760771242,Transient-Party,26.271434179621924,0,1,40800,2.832507405558501,1.331595718059479,2.0,13.135717089810962,0.0,0
Resort Hotel,0,106.52493249853804,2017,September,2016,17,-0.0384475991665763,2.8932877221716677,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,0,No Deposit,240.0,0.0,-10.14521858941525,Transient,97.17596121944231,0,1,28028,1.0905957608560284,2.8548401230050913,2.0,48.58798060972116,0.0,0
City Hotel,1,135.26159589127815,2017,August,2017,14,0.685027005278319,1.685043184898121,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,0.6480231473861128,Transient,150.75678523544406,0,1,73099,0.7751383052378156,2.37007019017644,2.0,75.37839261772203,0.0,0
City Hotel,0,132.45741225565283,2017,July,2017,17,1.526450666595652,3.7886052822164737,2,0.0,0,BB,UNKNOWN,Online TA,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,1.7069196977193175,Transient-Party,81.43747958643279,0,1,116500,1.299242962404588,5.315055948812126,2.0,40.71873979321639,0.0,0
Resort Hotel,0,106.52493249853804,2017,August,2017,15,0.2891966369581529,0.4595019667500679,2,0.0,0,BB,MAR,Online TA,TA/TO,0,0,0,A,0,No Deposit,240.0,0.0,-18.908459431775796,Transient-Party,79.59850357877464,0,2,39374,-1.1642608131300345,0.7486986037082208,2.0,39.79925178938732,0.0,0
City Hotel,1,198.52928885988743,2017,April,2017,13,0.5831012326522592,2.5011889717733844,2,0.0,0,SC,ECU,UNAVAILABLE,MISSING,0,0,0,A,0,No Deposit,9.0,0.0,4.2223102875569465,Transient,101.98538611882526,0,0,66014,2.170029126880676,3.0842902044256437,2.0,50.99269305941263,0.0,0
Resort Hotel,1,189.87561314965475,2017,December,2016,22,2.26014982569433,1.082929086080619,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,E,0,No Deposit,240.0,0.0,-9.76424637850846,Transient,124.66093895996045,0,1,9643,0.1728455114647877,3.343078911774949,2.0,62.33046947998022,0.0,0
City Hotel,0,99.69374522895056,2017,February,2016,27,1.9250042308884965,-0.9093842505620526,2,0.0,0,BB,NLD,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,121.0,0.0,11.75753497442017,Transient,114.64266211283262,0,1,84820,1.8823856851130545,1.0156199803264438,2.0,57.32133105641631,0.0,0
Resort Hotel,0,60.14944383852928,2017,August,2015,7,2.570506122022836,5.0650228972816045,2,0.0,0,BB,PRT,Online TA,UNKNOWN,0,0,0,A,0,No Deposit,240.0,0.0,2.2839111376056342,Transient,80.77438300018466,0,1,16015,0.2702632330016355,7.635529019304441,2.0,40.38719150009233,0.0,0
City Hotel,0,36.66444770256475,2017,October,2016,25,0.6096148161302134,4.483136111123359,2,0.0,0,UNAVAILABLE,FRA,Offline TA/TO,TA/TO,0,0,0,D,0,No Deposit,28.0,0.0,-8.244824809143989,Transient,59.854715888901545,0,0,100458,0.4104042556827332,5.092750927253573,2.0,29.927357944450772,0.0,0
Resort Hotel,1,8.278401177946247,2017,October,2016,5,0.0538848328439869,1.3919846097893958,2,0.0,0,MISSING,PRT,Direct,Direct,0,0,0,D,0,No Deposit,250.0,0.0,-10.820801572655668,Transient,161.89583763204575,0,1,28550,1.204787956220966,1.4458694426333827,2.0,80.94791881602288,0.0,0
City Hotel,0,101.47921377719672,2017,June,2016,18,1.8403737771682396,1.5248089691800892,2,0.0,0,UNKNOWN,UNAVAILABLE,Online TA,TA/TO,0,0,0,A,0,No Deposit,7.0,0.0,12.14478419322049,Transient,197.7747021163719,0,1,91428,3.0177272690544146,3.365182746348329,2.0,98.88735105818596,0.0,0
Resort Hotel,1,106.52493249853804,2017,March,2016,23,4.223068310518406,2.1249800824856666,2,0.0,0,BB,UNAVAILABLE,Offline TA/TO,UNKNOWN,0,0,0,D,0,No Deposit,96.0,0.0,-6.202355804417375,Transient,61.847999885016335,0,0,22771,-0.4148598340525024,6.348048393004072,2.0,30.923999942508168,0.0,0
Resort Hotel,1,198.63188625108165,2017,August,2016,27,2.418851750709134,3.288941069900209,2,0.0,0,BB,PRT,Offline TA/TO,UNKNOWN,0,0,0,A,0,No Deposit,196.0,0.0,-1.659638834554809,Transient-Party,80.87197058740506,0,1,7807,0.7621067444383288,5.707792820609344,2.0,40.43598529370253,0.0,0
City Hotel,0,69.72030709120853,2017,October,2016,5,0.8818343455759153,2.1622440450026263,2,0.0,0,UNAVAILABLE,GBR,Online TA,TA/TO,0,0,0,D,0,No Deposit,9.0,0.0,-6.187475312153933,Transient,114.49101256248449,0,3,98985,1.4118131910273712,3.044078390578542,2.0,57.24550628124224,0.0,0
Resort Hotel,0,69.03043779549853,2017,September,2016,9,0.2400594925347798,1.1025646114163694,2,0.0,0,MISSING,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,240.0,0.0,3.280802992487883,Transient,40.3589330360993,0,1,27800,-0.5714440184983118,1.3426241039511493,2.0,20.17946651804965,0.0,0
Resort Hotel,0,90.05150221103438,2017,August,2016,21,2.250552866434443,3.118882051127574,2,0.0,0,UNKNOWN,AUS,UNAVAILABLE,UNAVAILABLE,0,0,0,A,0,No Deposit,240.0,0.0,-9.542074169708629,Transient,70.62201390655355,0,0,7697,0.5975929533311096,5.3694349175620175,2.0,35.311006953276774,0.0,0
City Hotel,1,32.192767237598204,2017,July,2017,24,0.767895529089756,1.589342593343953,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,-16.366800767855057,Transient,179.7484240793712,0,1,116960,-1.0082499302112828,2.357238122433709,2.0,89.8742120396856,0.0,0
City Hotel,0,43.08638709781437,2017,August,2016,26,0.6418074107689159,0.3001949924523414,2,0.0,0,BB,MEX,Online TA,MISSING,0,0,0,D,0,No Deposit,9.0,0.0,-6.890663180617197,Transient,78.81302037064091,0,1,83429,-1.7620058856387757,0.9420024032212573,2.0,39.40651018532046,0.0,0
City Hotel,0,46.51225834450467,2017,May,2017,30,0.1671946029890617,-0.9418809745036631,2,0.0,0,HB,UNAVAILABLE,MISSING,TA/TO,0,0,0,E,0,No Deposit,9.0,0.0,-1.4875221986966334,Transient,129.35887453315758,0,2,113165,1.0635197598544548,-0.7746863715146015,2.0,64.67943726657879,0.0,0
City Hotel,1,339.51742342386444,2017,May,2017,11,0.942397333760114,4.93411193608891,2,0.0,0,BB,UNKNOWN,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,58.0,0.0,5.063052498277742,Transient,112.06859869161578,0,0,68042,1.1906517497171938,5.876509269849024,2.0,56.03429934580789,0.0,0
City Hotel,1,110.37542554396434,2017,August,2017,19,3.130190201571001,1.7757206479525445,2,0.0,0,BB,MISSING,Online TA,TA/TO,0,0,0,A,0,No Deposit,8.0,0.0,2.432852616328033,Transient,78.75157787878975,0,1,73373,-1.3922470517965864,4.905910849523545,2.0,39.37578893939487,0.0,0
City Hotel,0,106.52493249853804,2017,July,2016,28,0.1041330711608043,2.477903809370313,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,-1.4911920833530194,Transient,97.17596121944231,0,0,54878,1.0905957608560284,2.5820368805311174,2.0,48.58798060972116,0.0,0
City Hotel,0,106.52493249853804,2017,August,2016,20,0.1928216647403107,3.627603344330235,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,7.0,0.0,-8.743743706016758,Transient,97.17596121944231,0,0,95553,1.0905957608560284,3.820425009070546,2.0,48.58798060972116,0.0,0
City Hotel,1,106.52493249853804,2017,April,2017,29,0.963973788063655,2.359566660139434,2,0.0,0,SC,GBR,Online TA,UNKNOWN,0,0,0,A,0,No Deposit,9.0,0.0,0.4165409423152502,Transient,89.48474479740105,0,0,67238,1.008851475456502,3.323540448203089,2.0,44.742372398700525,0.0,0
Resort Hotel,0,141.981986686909,2017,August,2015,5,0.1214222532141662,0.4279371529384104,2,0.0,0,UNKNOWN,PRT,Offline TA/TO,TA/TO,0,0,0,D,0,No Deposit,261.0,0.0,-11.42714902908372,Transient,15.245774542093516,0,0,909,-1.1450480968514452,0.5493594061525766,2.0,7.622887271046758,0.0,0
City Hotel,1,106.52493249853804,2017,March,2017,8,0.0389312339153899,2.086386543868099,2,0.0,0,BB,DEU,Online TA,UNAVAILABLE,0,0,0,A,0,No Deposit,9.0,0.0,15.388120598971833,Transient,108.42258074638946,0,1,107308,4.154235191545747,2.125317777783489,2.0,54.21129037319473,0.0,0
City Hotel,0,32.53245105298856,2017,October,2016,28,-0.580689229347937,2.2693900441036567,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,0,No Deposit,8.0,0.0,-8.20459808316152,Transient,88.59683776156824,0,1,100595,0.6181290248748179,1.6887008147557196,2.0,44.29841888078412,0.0,0
City Hotel,1,72.77836492170083,2017,May,2017,26,0.8971675539663078,0.532424659832436,2,0.0,0,SC,UNKNOWN,Online TA,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,-4.965613686193458,Transient,118.63974386246822,0,2,69157,0.441766992524824,1.4295922137987438,2.0,59.31987193123411,0.0,0
City Hotel,1,287.2249648796801,2017,March,2017,19,1.9827041695723893,4.296441781231511,2,0.0,0,SC,LUX,Online TA,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,7.741118642580472,Transient,87.12700315231908,0,0,64890,1.126009183168076,6.2791459508039,2.0,43.56350157615954,0.0,0
Resort Hotel,0,153.94711917435123,2017,October,2015,23,1.8200377044532816,3.75316448061122,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,2.0,0.0,-3.796502281331741,Contract,205.83824640398345,0,1,2605,1.6983683749676708,5.573202185064502,2.0,102.91912320199172,0.0,0
Resort Hotel,1,106.52493249853804,2017,September,2016,6,3.252387993931656,3.749180869377348,2,0.0,0,UNKNOWN,MISSING,Online TA,UNAVAILABLE,0,0,0,A,0,No Deposit,240.0,0.0,2.0427086171676763,Transient,59.737687752346325,0,0,7983,0.4289865578711688,7.001568863309004,2.0,29.868843876173162,0.0,0
Resort Hotel,0,214.05480561686517,2017,October,2015,19,0.3623064029443078,4.250852401722202,2,0.0,0,BB,GBR,Online TA,UNAVAILABLE,0,0,0,D,0,No Deposit,241.0,0.0,8.37475659277117,Transient,35.72214851141857,0,1,2486,1.4708867456157515,4.61315880466651,2.0,17.861074255709283,0.0,0
Resort Hotel,0,106.52493249853804,2017,May,2016,25,4.49677246711816,3.783138492032049,2,0.0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,E,0,No Deposit,171.0,0.0,8.685081689700489,Transient,100.01113818612696,0,0,24889,2.9891732079093805,8.27991095915021,2.0,50.00556909306348,0.0,0
Resort Hotel,0,115.09725076612992,2017,March,2016,12,0.913923649736358,1.3308180549846238,2,0.0,0,BB,PRT,UNKNOWN,TA/TO,0,0,0,A,0,No Deposit,330.0,0.0,-2.793394021242608,Transient-Party,36.56788753991136,0,0,21951,-0.2671022466070911,2.244741704720982,2.0,18.28394376995568,0.0,0
City Hotel,0,33.473034024467594,2017,April,2017,26,0.2746888901841924,1.6829939163111594,2,0.0,0,BB,CHE,Direct,UNAVAILABLE,0,0,0,D,0,No Deposit,14.0,0.0,-9.3201391442296,Transient,36.81783527315967,0,2,110423,-1.139304531037728,1.9576828064953518,2.0,18.408917636579837,0.0,0
City Hotel,1,42.28339195199991,2017,March,2016,26,2.5957770391697963,3.237477202345806,2,0.0,0,BB,PRT,Offline TA/TO,UNKNOWN,0,0,0,A,0,Non Refund,170.0,0.0,5.155340678802756,Transient,116.26856807891906,0,0,48662,1.484970672682118,5.833254241515602,2.0,58.13428403945953,0.0,0
Resort Hotel,1,107.51412808536983,2017,November,2015,27,0.5359680312761812,2.8850917202480617,2,0.0,0,BB,PRT,Online TA,UNKNOWN,0,0,0,A,0,No Deposit,240.0,0.0,1.651642999548691,Transient,59.27769616134913,0,1,18732,0.2516159243228622,3.421059751524243,2.0,29.638848080674563,0.0,0
City Hotel,0,17.58741382947551,2017,August,2015,22,2.320170838910536,2.00204985439727,2,0.0,0,HB,ITA,UNKNOWN,TA/TO,0,0,0,A,0,No Deposit,1.0,0.0,6.803842154631436,Transient-Party,162.84983028477126,0,0,41741,0.9625932631135096,4.322220693307806,2.0,81.42491514238563,0.0,0
City Hotel,0,106.52493249853804,2017,February,2016,6,0.1063669758873098,1.8646521769958813,2,0.0,0,BB,PRT,MISSING,Direct,0,0,0,A,0,No Deposit,14.0,0.0,6.068946227739035,Transient,97.17596121944231,0,1,83596,1.0905957608560284,1.971019152883191,2.0,48.58798060972116,0.0,0
City Hotel,0,120.2368483653256,2017,November,2016,16,-0.4407502626062772,2.60065734645195,2,0.0,0,BB,UNAVAILABLE,Direct,MISSING,0,0,0,A,0,No Deposit,14.0,0.0,-8.004471665035858,Transient,105.05287277161008,0,0,101844,-2.0713905068520453,2.1599070838456726,2.0,52.52643638580504,0.0,0
Resort Hotel,0,122.09579331628322,2017,August,2017,31,-0.1599908132791734,3.9843386958181575,2,0.0,0,HB,UNAVAILABLE,UNAVAILABLE,TA/TO,0,0,0,A,0,No Deposit,240.0,0.0,8.292573051643927,Transient-Party,91.49191643210366,0,3,39975,1.3114204441580004,3.824347882538984,2.0,45.74595821605183,0.0,0
City Hotel,0,106.52493249853804,2017,October,2015,16,1.574048011474196,0.9444289358046314,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,0,No Deposit,9.0,0.0,13.978057521962263,Contract,97.17596121944231,0,1,78983,1.0905957608560284,2.5184769472788275,2.0,48.58798060972116,0.0,0
City Hotel,1,106.52493249853804,2017,October,2016,8,2.336723646911186,-0.0204069982064074,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,-2.5694020487087865,Transient,70.39051314830427,0,0,58215,-0.0266951420056813,2.316316648704779,2.0,35.19525657415213,0.0,0
City Hotel,0,44.4222814681781,2017,May,2017,26,1.4676759919639992,4.06492127961897,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,0,No Deposit,8.0,0.0,17.687078532014525,Transient,116.44175639345104,0,0,112854,3.119127654293905,5.5325972715829685,2.0,58.22087819672552,0.0,0
